orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
922177775;IZY AS;12;;Utvikle, produsere og selge kundesystemer, samt alt som står i naturlig forbindelse med dette.;generic;kundesystemer;;;
817472842;JAKOB HATTELAND COMPUTER AS;99;;Drive handel, produksjon og tjenesteytende virksomhet knyttet til utstyr og programvare for elektronisk databehandling, samt hva hermed står i forbindelse, herunder å delta i andre foretagender som driver tilsvarende virksomhet.;specific;databehandling delta elektronisk foretagender knyttet tjenesteytende utstyr;hardware/electronics;;
948979357;JOTNE CONNECT AS;23;jotne.com;Utvikling, produksjon og salg og hva dermed står i forbindelse herunder deltagelse i andre seskaper.;generic;deltagelse seskaper;;;
933860078;JOURNALIA AS;9;journalia.no;Programvareutvikling.;boilerplate;;;;
934563719;JOURNEY AGENCY NORWAY AS;9;;Utvikling, produksjon og salg av tjenester og produkter innenfor data, telefoni, markedsføring og arrangementvirksomhet. Investering i verdipapirer, kunst, eiendom og andre formuesgoder.;specific;arrangementvirksomhet formuesgoder kunst telefoni verdipapirer;real estate/investment;;
928563898;JUPITER BUSINESS PARTNER AS;10;;Utvikling, salg og implementering av IT-baserte forretningssystemer.;specific;forretningssystemer implementering it-baserte;;;
947642081;JUPITER SYSTEM PARTNER AS;12;www.jupiter.no;Yte Konsulettjenester innen administrativ og elek- tronisk databehandling, samt hva som hermed står i forbindelse, videre drive import, markedsføring, salg, lisensiering av dataprodukter, samt delta i andre selskaper ved aksjetegning eller på annen måte.;specific;administrativ aksjetegning databehandling dataprodukter delta elek- konsulettjenester lisensiering måte selskaper tronisk videre yte;product/SaaS;;
919951834;JUSTIFY AS;9;;Utvikling av legal tech for rettssøkende publikum og advokat- og rettshjelpsvirksomheter, herunder utvikling, drift, markedsføring, tjenesteyting og salg av egne og andre selskapers løsninger, samt annet som står i den forbindelse.;specific;advokat- egne legal publikum rettshjelpsvirksomheter rettssøkende selskapers tech;;;
997770234;KAHOOT! AS;145;www.kahoot.com;Levere teknologi og konsepter til læring, samt annen virksomhet som naturlig står i tilknytning til dette.;generic;konsepter læring;;;
913054474;KAN FINANS AS;12;kanfinans.no;Utvikle og produsere digital opplæring. Opplæringen selges til bedrifter.;specific;digital opplæring opplæringen selges;;;
928542610;KATODE AS;5;;Utvikling og salg programvare, konsulentvirksomhet innen software og utviklingsprosjekter.;generic;utviklingsprosjekter;consulting/staffing;;
930667587;KELDA KRAFT AS;6;;Utvikle og selge programvareløsninger for energieffektivisering.;generic;energieffektivisering programvareløsninger;;;
995404168;KEYSTONE.NO AS;23;www.keystone.no;Utvikling/salg av webbaserte verktøy.;generic;verktøy webbaserte;;;
983594123;KEZZLER AS;33;www.kezzler.com;Utvikling og salg av kontrollsystemer for identifikasjon og autentifikasjon av produkter og personer.;specific;autentifikasjon identifikasjon kontrollsystemer personer;;;
918781293;KIKORA AS;9;;Utvikle digitale læremidler/plattformer (digital forlagsvirksomhet) Drive kursing/pedagogisk rådgivning/læringsaktiviteter hos kunde, i selskapets lokaler eller på eiers hjemsted Lillebru Gård i Ski. Investere i andre virksomheter innen samme bransje. Virksomheten vil altså i all hovedsak drives innenfor utdanningsbransjen. Hvordan fordelingen av hhv utvikling av læremiddler, kursvirksomhet og investeringsvirksomhet vil skje i praksis er ved etableringstidspunktet ikke avklart.;specific;altså avklart bransje digital digitale drives eiers etableringstidspunktet fordelingen forlagsvirksomhet gård hhv hjemsted hos hovedsak hvordan ikke investere investeringsvirksomhet kursing kursvirksomhet lillebru lokaler læremiddler læremidler læringsaktiviteter pedagogisk plattformer praksis ski skje utdanningsbransjen;product/SaaS, consulting/staffing, real estate/investment;;
925978507;KILKAYA AS;11;;Konsulenttjenester og utvikling av programvare innenfor medie og internett.;generic;internett medie;consulting/staffing;;
817617492;KINDLY AS;47;;Å levere tjenester innen programvareutvikling og andre tjenester/produkter som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interessert i andre foretagender.;specific;faller foretagender gjøre interessert måte seg;real estate/investment;;
984699980;KIONA AS;89;;Utvikling av varer og tjenester tilknyttet overvåkning av tekniske anlegg, herunder å drifte disse, samt inngå avtaler om levering av overvåkningssystemer.;specific;anlegg avtaler disse inngå levering overvåkning overvåkningssystemer tekniske varer;;;
997727010;KIRKEDATA AS;7;;Utvikling av programvare, drift og salg av hardware og software, og det som naturlig hører til dette;generic;hardware;hardware/electronics;;
922068488;KLAR KOMPETANSE AS;5;;Utvikling og salg av læringsressurser og utdanningsteknologi.;generic;læringsressurser utdanningsteknologi;;;
920042554;KLAVENESS DIGITAL AS;21;;Utvikling og formidling av IKT produkter samt tilknyttede tjenester.;generic;formidling tilknyttede;;;
826571802;KNIPS AS;8;;Programmeringstjenester, applikasjonsutvikling, salg av applikasjoner og kommunikasjonsteknologi.;specific;applikasjoner applikasjonsutvikling eringstjenester progra unikasjonsteknologi;product/SaaS;;
927153041;KNITANDNOTE AS;9;;Utvikling og drifting av en digital plattform.;specific;digital drifting plattform;product/SaaS;;
925033448;KNOWIT IMPACT AS;36;;IT-relatert med både produktutvikling og konsulentvirksomhet;generic;it-relatert produktutvikling;consulting/staffing;;
930572551;KOBBR AS;6;;Utvikling av digitale verktøy for håndverks- og serviceindustrien.;specific;digitale håndverks- serviceindustrien verktøy;;;
981389212;KOBLER AS;17;;Yte og selge tjenester innen internett og annen datateknologi samt å selge, formidle og distribuere varer og tjenester i tilknytning til internett, og all annen virksomhet i tilknytning til dette.;specific;datateknologi distribuere formidle internett varer yte;;;
915780008;KODEKS AS;5;;Utvikling av digitale løsninger og dermed forbunden virksomhet. Selskapet kan også drive med investering i aksjer og selskapsandeler.;specific;digitale forbunden selskapsandeler;real estate/investment;;
982099595;KODEMAKER SYSTEMUTVIKLING AS;27;www.kodemaker.no;Utvikling og salg av nettverksrelatert programvare, konsulent- og rådgivningstjenester innen informasjonsteknologi, samt virksomhet knyttet til dette. Selskapet kan også delta i annen virksomhet ved aksjetegning eller på annen måte.;specific;aksjetegning delta knyttet konsulent- måte nettverksrelatert rådgivningstjenester;consulting/staffing, operations/hosting;;
998003334;KOGENTA AS;8;www.fluxloop.com;Utvikling av software.;boilerplate;;;;
982433223;KOMMUNION AS;22;www.kommunion.no;Utvikling av programvare. Kurs, konferanse og konsulentvirksomhet i disse og tilstøtende emner.;specific;disse emner konferanse kurs tilstøtende;consulting/staffing;;
818874812;KONCIV AS;12;;Utvikle og distribuere digitale programvareløsninger som kan forenkle kunders logistikkstyring og sørge for god informasjonsflyt mellom alle aktører i en kundes vareflyt.;specific;aktører digitale distribuere forenkle god informasjonsflyt kunders kundes logistikkstyring mellom programvareløsninger sørge vareflyt;;;
922835071;KRAFTLAUGET AS;71;www.kraftlauget.no;Systemutvikling, rådgiving og implementering av IT-løysingar samt anna verksemd i tilknytning til dette. Utfører it-prosjekt på kunde si regning og tilbyr konsulentar til kundeprosjekt;specific;anna implementering it-løysingar it-prosjekt konsulentar kundeprosjekt regning systemutvikling tilbyr utfører verksemd;consulting/staffing;;
994925687;KRATOS NORWAY AS;22;;Utvikle og selge løsninger for kommunikasjonsmarkedet.;generic;unikasjonsmarkedet;;;
926009966;KRAVIA SOLUTIONS AS;10;;Investering i aksjer og eierandel i andre selskap.;generic;eierandel;real estate/investment;;
999307523;KREATIF AS;13;www.kreatif.no;Konsulentvirksomhet, programutvikling og salg av kundespesifiserte programmer.;specific;kundespesifiserte progra programutvikling;consulting/staffing;;
812413902;KREDIN AS;8;www.kredin.no;Tilby et nettbasert system som lar norske bedrifter benytte seg av mulighetene lovverket gir næringslivet til å inndrive sine utestående krav med egeninkasso. Bistå med rådgivning og kundestøtte for å sikre en mest mulig effektiv innfordringsprosess.;specific;benytte bistå effektiv egeninkasso gir inndrive innfordringsprosess krav kundestøtte lar lovverket mest mulig mulighetene nettbasert norske næringslivet seg sikre sine tilby utestående;consulting/staffing;;
937255969;KRUSH TECH AS;76;;Produksjon, utvikling og salg av ubemannede flysystemer, inkludert produksjon av tilhørende komponenter.;specific;flysystemer inkludert komponenter tilhørende ubemannede;;;
919586052;KTA NAVAL SYSTEMS AS;13;;Produksjon og utvikling av forsvarsmateriell, herunder utvikling av program- og systemløsninger. Deltakelse i andre selskap.;specific;deltakelse forsvarsmateriell program- systemløsninger;;;
917397198;KULT BYRÅ AS;8;;Utvikling av websider, markedsføringsmateriell, kampanjeveiledning, grafisk design, foto, video, animasjon samt support for kunder.;specific;animasjon design foto grafisk kampanjeveiledning markedsføringsmateriell support video websider;games/media;;
826838582;KUNDELAB AS;13;www.kundelab.no/;Selge tjenester og varer innen programvare og annet som naturlig sammenfaller med dette, samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.;specific;deltakelse enfaller nærliggende selskaper varer;real estate/investment;;
979524013;KUREO AS;6;www.ike.no;Konsulentvirksomhet, utvikling og markedsføring av tekniske produkter.;generic;tekniske;consulting/staffing;;
923943234;KVASS NORGE AS;14;www.kvass.no;Programvareselskap som tilbyr en heldigital plattform for salg av eiendomsprosjekter.;specific;eiendomsprosjekter heldigital plattform programvareselskap tilbyr;product/SaaS, real estate/investment;;
925208531;KVIST SOLUTIONS AS;9;kvistsolutions.com;Utvikle datateknologi til bruk i byggenæringen og annet som naturlig faller sammen med dette.;specific;bruk byggenæringen datateknologi faller;;;
824527962;KÖR TEKNOLOGI AS;7;;Utvikling og salg av mobile og web-baserte tjenester til trafikkopplæring. Administrative, tekniske, finansielle og økonomiske tjenester til andre selskaper eller personer. Kjøp, salg og forvaltning av immaterielle rettigheter, herunder patenter, varemerker, design og lisenser. Andre produkter eller tjenester som naturlig hører inn under dette, herunder kjøp og salg av aksjer eller på annen måte delta i andre virksomheter. Drift av web-portaler.;specific;administrative aterielle delta design finansielle forvaltning inn lisenser mobile måte patenter personer rettigheter selskaper tekniske trafikkopplæring varemerker web-baserte web-portaler økonomiske;product/SaaS, operations/hosting, real estate/investment;;
974899671;LABCRAFT AS;7;www.labcraft.com;Utvikling og salg av samt vedlikehold og support på datasystemer  for laboratorie-relatert og annen virksomhet.;generic;laboratorie-relatert support;;;
991051228;LABRADOR CMS AS;30;www.labradorcms.com;Utvikling, lisensiering, distribusjon og salg av programvare, tilbehør til programvaren samt å tilby tjenester i tilknytning til dette.;specific;distribusjon lisensiering programvaren tilbehør tilby;product/SaaS;;
990452458;LAFT SOFTWARE AS;11;;Leveranse av mobile tjenester.;generic;mobile;;;
927101432;LAIOUT AS;7;;Produsere og selge designverktøy knyttet til plantegninger - og annet som naturlig sammenfaller med dette.;specific;designverktøy enfaller knyttet plantegninger;;;
933196909;LANDMARKER AS;5;;Programmering. Ingeniør- og prosjektledertjenester innen byggeprosjekter. Grunnarbeid (graving, drenering, sprengning, planering).;specific;byggeprosjekter drenering ering graving grunnarbeid ingeniør- planering progra prosjektledertjenester sprengning;;;
913821289;LAST MILE AS;31;www.lastmile.no;Salg av tjenester og produkter innen datakommunikasjon, samt deltagelse i annen næringsvirksomhet.;specific;datako deltagelse næringsvirksomhet unikasjon;;;
934216318;LAWAI AS;18;;Programmering.;generic;ering progra;;;
818140932;LCA.NO AS;36;;Utvikle dataverktøy med tilhørende tjenester for å analysere og dokumentere miljøprestasjoner for produkter, prosesser og tjenester.;specific;analysere dataverktøy dokumentere miljøprestasjoner prosesser tilhørende;;;
929322649;LEADLY AS;8;;Utvikling og drift av internett-tjenester og andre tjenester og produkter som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer og andre verdipapirer, investering, utvikling og drift av fast eiendom.;specific;faller fast internett-tjenester verdipapirer;operations/hosting, real estate/investment;;
918547258;LEARNLAB AS;55;www.learnlab.net;Programmering. Investering i aksjer og verdipapirer.;specific;ering progra verdipapirer;real estate/investment;;
917137137;LEDIDI AS;23;;Selskapet skal drive med IT softwareutvikling og relatert rådgiving innenfor IT- og helsesektoren. Det vil også skje salg av IT-produktene utviklet av selskapet.;specific;helsesektoren it- it-produktene skje softwareutvikling utviklet;consulting/staffing;;
921600070;LEGALA AS;18;;Selskapet utvikler og selger skybasert programvare til bedrifter og privatpersoner i Norge og utland.;specific;privatpersoner selger skybasert utland;product/SaaS;;
917213496;LEID AS;9;;Programmeringstjenester, utvikling og kommersialisering av automatisert utleie av maskiner og utstyr.;specific;automatisert eringstjenester ersialisering maskiner progra utstyr;hardware/electronics;;
992341319;LEVATO AS;7;;Handel med spill, programvare og maskinvare.;generic;maskinvare spill;hardware/electronics, games/media;;
918567852;LEXOLVE AS;8;;Utvikling av informasjonsteknologi, samt utvikling, drift og markedsføring av egne og andre selskapers løsninger, databaseløsninger og tilliggende tjenester.;specific;databaseløsninger egne selskapers tilliggende;;;
927346281;LI-TECH AS;12;;Li-Tech skal utvikle en programvare. Aktiviteter som skal utføres er utvikling, samt salg av programvare og maskinvare. Produktet skal selges direkte til kunde, herunder aktører innen avfallsbransjen.;specific;aktiviteter aktører avfallsbransjen direkte li-tech maskinvare produktet selges utføres;hardware/electronics;;
822236162;LIBERTY NOW AS;24;;Utvikling og salg av programvare, og det som naturlig hører til.;boilerplate;;;;
929362926;LIFEATWORK AS;12;;Utvikling og leveranse av software og supporttjenester til eiendomsbransjen, samt det som naturlig står i forbindelse med dette,;generic;eiendomsbransjen supporttjenester;real estate/investment;;
921141130;LIFENESS AS;7;lifeness.io;Utvikling av IT-kommunikasjonsløsning innen spesialist og primærhelsetjenesten.;specific;it-ko primærhelsetjenesten spesialist unikasjonsløsning;;;
919276495;LIFETOOLS AS;8;;Selskapet skal utvikle softwareløsninger/IKT løsninger/nettverksapplikasjoner for mennesker med spesielle behov. Utvikling av kommunikasjon- og adferdsløsninger.;specific;adferdsløsninger behov mennesker nettverksapplikasjoner softwareløsninger spesielle unikasjon-;operations/hosting;;
925906093;LIFLIG AS;25;;Utvikling og drift av kundetilpassede IT-løsninger.;generic;kundetilpassede;operations/hosting;;
996271242;LIME GREEN DIGITAL AS;25;;Utvikling, drift, markedsføring og salg av undervisningstjenester, samt virksomhet som står naturlig i forbindelse med dette, herunder å delta i andre selskaper med lignende virksomhet.;generic;undervisningstjenester;;;
989711393;LIME TECHNOLOGIES NORWAY AS;29;www.lime-technologies.no;Produksjon av programvare og konsulenttjenester knyttet til dette.;generic;knyttet;consulting/staffing;;
827095222;LINDBERG DEVELOPMENT AS;6;;Utvikle en app innenfor trening. Appen skal etter hvert brukes til ulike forskningsprosjekter.;specific;app appen brukes etter forskningsprosjekter hvert trening;product/SaaS;;
933855740;LINGTECHAPPS AS;6;;Utvikling og drift av språk- og utdanningsteknologiske løsninger. I tillegg skal selskapet drive med det som står i naturlig forbindelse med dette, herunder deltagelse i andre selskaper med samme eller beslektet formål.;specific;beslektet språk- tillegg utdanningsteknologiske;operations/hosting;;
984066910;LINK MOBILITY GROUP AS;58;www.linkmobility.com;SMS-tjenester og alt hva dermed står i den forbindelse.;generic;sms-tjenester;;;
936252710;LINK NORDIC AS;14;;Handel og konsulentvirksomhet med tilhørende produktforedling, samt deltakelse i andre selskaper med beslektede virksomhet.;specific;beslektede deltakelse produktforedling selskaper tilhørende;consulting/staffing;;
932973618;LIPSCORE AS;9;;Salg av abonnementstjenester.;generic;abonnementstjenester;product/SaaS;;
813816032;LIQUID BARCODES AS;5;;Utvikling, drift og salg av markedsføringsløsninger og billetteringssystemer med dertil tilhørende teknologi, handel og tjenesteyting og alt der omkringliggende i inn- og utland, samt deltagelse i annen virksomhet.;specific;billetteringssystemer deltagelse der dertil inn- markedsføringsløsninger omkringliggende tilhørende utland;;;
916915098;LITERATE AS;6;;Programmering.;generic;ering progra;;;
926707388;LLOYD'S REGISTER VOYAGE AS;16;;Levere tjenester innen E-navigasjon, data og programvareløsninger (SaaS) for den maritime industrien, og levere verktøy for forhåndsbeslutninger for reiser, kartografisk innhold og SDK-verktøy.;specific;e-navigasjon forhåndsbeslutninger industrien innhold kartografisk maritime programvareløsninger reiser saas sdk-verktøy verktøy;product/SaaS;;
828886932;LOCAT3D AS;5;locat3d.no/;Utvikling av applikasjoner og nettsider.;generic;applikasjoner nettsider;product/SaaS;;
935166438;LOCUS SOLUTIONS AS;49;;Utvikling, markedsføring og salg av verktøy og systemer for elektroniske kartdata og annen forretningsmessig virksomhet med tilknytning til geografiske informasjonssystemer, samt å delta i eller samarbeide med liknende virksomheter.;specific;delta elektroniske forretningsmessig geografiske informasjonssystemer kartdata liknende samarbeide verktøy;;;
981012224;LOGIQ AS;67;;Å drive rådgivnings-, utviklings-, og konsulentvirksomhet, agenturvirksomhet, markedsførering, produktutvikling, produktsalg knyttet til informasjonsteknologi, bedriftsutvikling og hva som hermed naturlig står i forbindelse, herunder delta i andre selskaper med liknende virksomhet.;specific;agenturvirksomhet bedriftsutvikling delta knyttet liknende markedsførering produktsalg produktutvikling rådgivnings- selskaper utviklings-;consulting/staffing;;
818709692;LOKOTECH GROUP AS;7;;Investering i aksjer og verdipapirer. Konsulenttjenester innen IT.;generic;verdipapirer;consulting/staffing, real estate/investment;;
921756763;LOTTERIES ENTERTAINMENT INNOVATION ALLIANCE AS;5;;Å utvikle og tilby ansvarlige pengespill innenfor transparente rammer, og annen virksomhet som har sammenheng med dette. Selskapet skal ikke tilby spill direkte til sluttbruker.;specific;ansvarlige direkte ikke pengespill sluttbruker spill tilby transparente;games/media;;
816202612;LOYCO AS;11;;IT selskap: Utvikling og salg av egenprodusert teknologi, investere og eie aksjer i andre samt kunne investere i bolig, aksjer og ellers andre selskaper som investorer.;specific;bolig egenprodusert eie ellers investere investorer kunne selskaper;real estate/investment;;
830502432;LPS EHEALTH SOFTWARE NO AS;10;;Å utvikle og selge programvarer som en tjeneste (SaaS) innen helsesektoren.;generic;helsesektoren saas;product/SaaS;;
921974248;LTIMINDTREE NORGE AS;25;;Levere IT- løsninger og IT- tjenester til klienter globalt og i Norge.;specific;globalt it- klienter;;;
921437609;LUDENSO AS;13;;"Hovedaktiviteten vår blir å levere software innen Augmented Reality, både til sluttkunder og bedrifter. (NACE 62.010) Som et ledd i det vi gjør vil vi også drive med industridesign og produksjon av hardware som vil støtte opp under softwaren (NACE 74.101). Dette vil vi igjen selge til sluttkunder og butikker. Produktene vi lanserer vil basere seg på skybaserte software-løsninger, som vi da tror faller inn under ""butikkhandel med telkommunikasjonsutstyr"" (NACE 47.420).";specific;augmented basere blir butikker butikkhandel faller gjør hardware hovedaktiviteten igjen industridesign inn lanserer ledd nace opp produktene reality seg skybaserte sluttkunder software-løsninger softwaren støtte telko tror unikasjonsutstyr vår;product/SaaS, hardware/electronics;;
982927722;MACHINA AS;27;www.machina.no;IT konsulenttjenester og programmvareutvikling.;generic;progra vareutvikling;consulting/staffing;;
932054787;MAILMOJO AS;6;;WEB-design. Konsulenttjenester innen IT.;generic;web-design;consulting/staffing;;
993555002;MAKE AS;21;www.make.as;Annen konsulentvirksomhet tilknyttet system- og programvare.;generic;system-;consulting/staffing;;
989636790;MAKING VIEW AS;12;www.makingview.no;Å utvikle programvare og kurs for VR-basert læring.;specific;kurs læring vr-basert;;;
979498047;MAKSIMER AS;39;;Tjenester innen webstrategi, webdesign, webutvikling, e-handel og webanalyse - samt alt annet som står i forbindelse med dette. Deltakelse i andre selskaper inngår i selskapets formål.;specific;deltakelse e-handel inngår selskaper webanalyse webdesign webstrategi webutvikling;;;
934903900;MANDORA AS;8;;Programvareutvikling.;boilerplate;;;;
930906654;MANTA TECHNOLOGIES AS;43;;Programmering. WEB-design.;specific;ering progra web-design;;;
927411644;MARINE DYNAMICS AS;8;;Utvikling av software og hardware rettet mot kystnæringen.;specific;hardware kystnæringen rettet;hardware/electronics;;
920855970;MARITIME OPTIMA AS;31;;Utvikle og selge softwareløsninger og utføre konsulenttjenester for den maritime næring.;specific;maritime næring softwareløsninger utføre;consulting/staffing;;
936073433;MARKETER 360 AS;6;;Programvareutvikling.;boilerplate;;;;
822988822;MASTERCARD PAYMENT SERVICES NORWAY AS;182;;Drive betalings- og informasjonsformidlingsvirksomhet og annen virksomhet som står i slik forbindelse, samt å fremme utvikling og bruk av pengeinstitusjoners felles infrastruktur.;specific;betalings- bruk felles fre informasjonsformidlingsvirksomhet infrastruktur pengeinstitusjoners;;;
931471147;MATERNA NORWAY AS;6;;Levere helhetlige løsninger innen IT gjennom salg av konsulenttjenester, programvare.;generic;gjennom helhetlige;consulting/staffing;;
985149437;MATIQ AS;32;www.matiq.no;Produksjon og tjenster knyttet til informasjons- og kommunikasjonsteknologi og andre administrative tjenester.;specific;administrative informasjons- knyttet tjenster unikasjonsteknologi;;;
996967980;MATRIX SYSTEMER AS;5;;Utvikling og salg av programvare.;boilerplate;;;;
980736970;MAZE FEEDBACK AS;14;www.maze.no;Levere web-baserte feedbacksystemer som fremmer læringsprosesser i næringslivet samt annen beslektet virksomhet som naturlig faller inn under selskapets kjerneaktivitet, herunder deltakelse i andre aksjeselskaper. Selskapet driver i tillegg utvikling og hosting av web-sider for sine kunder.;specific;aksjeselskaper beslektet deltakelse faller feedbacksystemer fre hosting inn kjerneaktivitet læringsprosesser næringslivet sine tillegg web-baserte web-sider;operations/hosting;;
912197905;MAZEMAP AS;21;;Utvikle, drifte og levere digitale tjenester basert på geografisk posisjonering og kart, herunder innendørs navigasjon.;specific;basert digitale geografisk innendørs kart navigasjon posisjonering;;;
998053765;MEAWALLET AS;6;www.meawallet.com;Utvikling og prosjektering av IT-løsninger;generic;prosjektering;;;
934053540;MEDBRIC AS;11;medbric.com;Salg av programvaretjenester innen helseteknologi.;generic;helseteknologi programvaretjenester;;;
976964403;MEDIAFARM AS;20;www.mediafarm.no;Å levere media løsninger innen opplæring og kommunikasjon, herav tilby nødvendige konsulenttjenester, samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende virksomhet.;specific;herav media nødvendige opplæring tilby unikasjon;consulting/staffing, games/media;;
912540863;MEDIBRIX AS;10;medibrix.com;Selskapet skal utvikle og formidle helserelatert programvare, tjenester og relatert utstyr til privatpersoner, organisasjoner og helsepersonell for å bidra til bedret folkehelse og egenomsorg samt støtte til helsepersonell.;specific;bedret bidra egenomsorg folkehelse formidle helsepersonell helserelatert organisasjoner privatpersoner støtte utstyr;hardware/electronics;;
927533235;MEDICUE AS;6;;Utgivelse av annen programvare. Programmeringstjenester. Konsulentvirksomhet tilknyttet informasjonsteknologi. Andre tjenester tilknyttet informasjonsteknologi.;specific;eringstjenester progra utgivelse;consulting/staffing;;
994576240;MEDIEBRUKET AS;8;mediebruket.no;Utvikling og drift av internettenester, konsulentverksemd, rådgjeving og anna verksemd i tilknyting til dette. Selskapet skal også kunne investere i andre selskap.;specific;anna internettenester investere konsulentverksemd kunne rådgjeving tilknyting verksemd;consulting/staffing, operations/hosting;;
924507195;MEDIOTEQ AS;5;;Utvikling og salg av varer og tjenester knyttet til programvareutvikling og integrasjons tjenester innen helsesektoren for private og offentlige virksomheter. Herunder rådgivning og utvikling av digitale produkter, tjenester og digital strategi, samt investering i andre selskaper - samt annet som naturlig sammenfaller med dette.;specific;digital digitale enfaller helsesektoren integrasjons knyttet selskaper strategi varer;consulting/staffing, real estate/investment;;
898785262;MEGAPOP AS;12;;Utvikling og konsulenttjenester av elektroniske spill.;generic;elektroniske spill;consulting/staffing, games/media;;
931720961;METINOR AS;5;;Programmering.;generic;ering progra;;;
918908080;METZUM AS;38;;Utvikling og leveranse av software til kraft- og energi-sektoren. Investering i aksjer og selskaper i teknologiselskaper inn mot kraft- og energi.;specific;energi energi-sektoren inn kraft- selskaper teknologiselskaper;real estate/investment;;
922432554;MEWB AS;8;www.mewb.no;Selge tjenester og varer innen programmeringstjenester og annet som naturlig sammenfaller med dette samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.;specific;deltakelse enfaller eringstjenester nærliggende progra selskaper varer;real estate/investment;;
931422936;MIDLAIER AS;9;midlaier.no;Programmering. Konsulenttjenester innen IT.;generic;ering progra;consulting/staffing;;
827378372;MIKON AS;14;;Utvikling og salg av programvare, samt annet som naturlig hører inn under dette.;generic;inn;;;
922163375;MIMIR MEDIA TECH AS;18;;Utvikle programvare for bruk knyttet til video og videoanalyse med A.I og kognitive tjenester.;specific;bruk knyttet kognitive video videoanalyse;games/media;;
925239070;MINDCARE AS;6;;Selge tjenester og varer innen mental helse og e-helsetjenester - og annet som naturlig sammenfaller med dette - samt deltakelse i andre selskaper, investeringer og nærliggende virksomhet.;specific;deltakelse e-helsetjenester enfaller helse mental nærliggende selskaper varer;real estate/investment;;
943098557;MINTRA AS;53;www.mintra.com;Å drive rådgivning, konsulentvirksomhet og produksjon av datastøttet opplæring og multimedia.;specific;datastøttet multimedia opplæring;consulting/staffing;;
913460197;MINUS (-) AS;12;;Programmering. Konsulenttjenester innen IT.;generic;ering progra;consulting/staffing;;
927192322;MITIGRATE AS;5;www.mitigrate.com;Utvikling av salg og programvarer, samt annen virksomhet som naturlig hører sammen med dette, herunder eierskap i andre selskaper.;generic;eierskap selskaper;;;
922935815;MOBAI AS;34;www.mobai.bio;å utvikle og tilby IKT-løsninger og alt som naturlig hører til dette.;generic;ikt-løsninger tilby;;;
919371625;MOBYDO AS;6;www.mobydo.no;IT, programvare utvikling og drift. Konsulentvirksomhet.;boilerplate;;consulting/staffing;;
930380008;MODISH AS;9;;Utvikling og salg av programvare for digital annonsering og kommunikasjon til retail og andre bedrifter med behov for digital kundedialog.;specific;annonsering behov digital kundedialog retail unikasjon;;;
915161804;MOJOB NORGE AS;5;mojob.io;Salg og utvikling av programvare, rådgivning og alt annet som står i denne forbindelse.;generic;denne;consulting/staffing;;
929081838;MOLENDO AS;30;;Utvikling av software til fakturering, bemanningsbyrå - utleie av personell, internetttjenester.;specific;bemanningsbyrå fakturering internetttjenester personell;consulting/staffing;;
912580857;MOTITECH AS;13;www.motitech.no;Utvikling og salg av teknologi og teknisk utstyr.;generic;teknisk utstyr;hardware/electronics;;
912452395;MOTIVATI AS;7;www.motivati.no;IKT. Omsetning og utvikling av et nettbasert lederverktøy med tilhørende rådgvining.;specific;lederverktøy nettbasert omsetning rådgvining tilhørende;;;
931651412;MOUNT AS;8;;Utvikle og selge software for rapportering av bærekraftsregnskap.;generic;bærekraftsregnskap rapportering;;;
820397592;MUDAH AS;10;;Digitale rapporterings verktøy samt utvikling og oppfølging av disse og alt som står i forbindelse med dette.;specific;digitale disse oppfølging rapporterings verktøy;;;
920346847;MUSTASJ AS;5;;Grafiske tjenester til bedrifter og privatpersoner, samt det som naturlig står i tilknytning til dette.;generic;grafiske privatpersoner;;;
928781593;MUYBRIDGE AS;32;;Programmeringstjenester.;generic;eringstjenester progra;;;
997780973;MYKID AS;8;mykid.no;Skal drive med produktutvikling av internettbaserte produkter og løsninger, handel og annet som står i den forbindelse.;generic;internettbaserte produktutvikling;;;
979775377;MYNEWSDESK AS;6;;Kompetanseselskap som tibyr tjenester innen strategisk bruk av IT, fortrinnsvis til norske bedrifter. Selskapets fokus er Internettrelaterte tjenester.;specific;bruk fokus fortrinnsvis internettrelaterte kompetanseselskap norske strategisk tibyr;;;
912663272;MYWORKOUT AS;8;www.myworkout.no;Drift av treningssenter og treningsveiledning. Salg av treningsutstyr. Utvikling og salg av helsetjenester. Investering i aksjer og andeler.;specific;helsetjenester treningssenter treningsutstyr treningsveiledning;operations/hosting, real estate/investment;;
927043726;MØRE CONTROL AS;5;;Edb-basert virksomhet innen automasjonstjenester og systemleveranser.;specific;automasjonstjenester edb-basert systemleveranser;;;
929502752;NABOGO AS;8;nabogo.com;Utvikling av IT-løsninger.;boilerplate;;;;
920821561;NAEVA AS;16;;Utvikling av hardware og software og det som medfølger. Salg til B2B marked og det som medfølger.;specific;edfølger hardware marked;hardware/electronics;;
