orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
932303094;HOLMEDAL ELEKTRISKE AS;11;;Elektrikertjenester.;generic;elektrikertjenester;;;
988152269;HOLTH ELEKTRO AS;9;;Elektrisk instalasjon og alt hva her hører til.;generic;her instalasjon;;;
890007082;HORTEN ELEKTRISKE AS;14;;Elektriske installasjoner og svakstrøm.;generic;svakstrøm;installation, security/telecom;;
921969104;HORTEN ELEKTRO SERVICE AS;25;;Installasjonsvirksomhet, handel, undervisning, investeringer i andre selskap og hva dermed står i forbindelse.;generic;installasjonsvirksomhet undervisning;installation, trade/retail;;
913170008;HOVLAND TELECOM & SIKKERHET AS;12;;Installasjonsarbeid, konsulentvirksomhet og ressurshåndtering innen elektro/svakstrøm. Kjøp/salg og utleie av fast eiendom samt deltagelse i andre selskaper og det som naturlig henger sammen med dette.;specific;deltagelse fast henger ressurshåndtering selskaper svakstrøm;installation, security/telecom;;
926858335;HRS ELEKTRO AS;26;;Arbeid på tredjeparts elektriske anlegg.;generic;arbeid tredjeparts;;;
935314178;HSL AS;16;;Elektrikertjenester.;generic;elektrikertjenester;;;
938235767;HTL ELECTRIC GROUP AS;33;;Elektrisk installasjonsvirksomhet, konsulent- bistand og rådgivningsvirksomhet i den forbind- else, handel med elektriske artikler samt alt som står i forbindelse med dette, herunder deltagelse i andre selskaper med lignende virksomhet.;specific;artikler else forbind- installasjonsvirksomhet konsulent- rådgivningsvirksomhet;installation, trade/retail;;
952017063;HUGO BECK INSTALLASJON AS;9;;Å drive elektrisk installasjon og hva som dermed står i forbindelse.;boilerplate;;installation;;
939389040;HUMLEN & MOLVÆR ELEKTRO AS;21;;Virksomhet som elektroinnstallatør, handel samt virksomhet som henger sammen med dette. Selskapet kan engasjere seg økonomisk i annen virksomhet.;specific;elektroinnstallatør engasjere henger seg økonomisk;trade/retail;;
961833132;HURUM ELEKTRO AS;13;;Handel og installasjon innen elektrobransjen.;generic;elektrobransjen;installation, trade/retail;;
914471184;HUS ELEKTRO AS;9;;Kjøp og salg av verdipapirer, deltakelse i andre selskap og det som naturlig henger sammen med dette. Samt elektrisk installasjonsarbeid. Samt kjøp, salg, utleie og anna forvaltning av eiendom.;specific;anna deltakelse forvaltning henger verdipapirer;installation;;
928127087;HVEEM ELEKTRO AS;47;;Montering og vedlikehold av elektriske installasjoner for både private og bedrifter. Selskapet skal også drive omsetning av varer og utstyr som faller innenfor fagområdet, samt kunne investere og delta i andre selskaper.;specific;delta fagområdet faller investere kunne montering omsetning selskaper utstyr varer;installation;;
847531932;HYWER AS;46;www.hywer.no;Elektrisk installasjonsarbeid, annen spesialisert bygge- og anleggsvirksomhet, byggteknisk konsulentvirksomhet.;specific;anleggsvirksomhet bygge- byggteknisk spesialisert;installation;;
989067435;HÆRÅS ELEKTRO AS;8;;Drive elektrisk installasjonsfirma, kjøp og salg, samt hva her tilhører.;specific;her installasjonsfirma tilhører;installation;;
967836257;HØVA ELEKTRO AS;10;;Installasjon og reparasjon av elektroanlegg, handel med varer i tilknytning til elektrobransjen og konsulenttjenester innen samme, samt herunder å delta i andre selskaper med lignende virksomhet.;specific;elektroanlegg elektrobransjen reparasjon varer;installation, trade/retail;;
920520146;HAALAND AS;258;;Investering i aksjer samt investeringer av enhver art ellers.;specific;art ellers enhver;;;
981648196;IBR INNSTALLASJON OG BYGGSERVICE AS;32;www.ibrinstallasjon.no;Utføring av tjenester særlig innen handveksnæringen. Herunder også delta i andre selskaper og aktiviteter med lignende virksomhet, samt utleie av eiendom.;specific;aktiviteter delta handveksnæringen selskaper særlig utføring;;;
980887995;IELEKTRO AS;77;;Salg av installasjonstjenester innen elektrofaget.;generic;elektrofaget installasjonstjenester;installation;;
987218452;IKT-ELEKTRO AS;16;;Elektrisk installasjon.;boilerplate;;installation;;
995022826;ILI ELEKTRO SERVICE AS;12;;Elektroinnstallasjoner i bygg.;generic;bygg elektroinnstallasjoner;;;
834981882;INCASE SYSTEMS AS;7;;Selskapets hovedvirksomhet er installasjon av kabelbasert telekommunikasjon. I tillegg har selskapet virksomhet med installasjon, drift og vedlikehold av teletekniske systemer. Utover dette er selskapets virksomhet investering i eiendom og verdipapirer og Import og salg av varer.;specific;har hovedvirksomhet kabelbasert systemer teleko teletekniske tillegg unikasjon utover varer verdipapirer;installation, security/telecom;;
886086962;INDRE ØSTFOLD ELEKTRO AS;14;;Elektrisk installasjonsarbeid, elektrokonsulentvirksomhet og virksomhet som har sammenheng med dette samt deltakelse i andre selskaper med tilsvarende eller beslektet formål. Videre erverv, utvikling, drift og salg av fast eiendom.;specific;beslektet deltakelse elektrokonsulentvirksomhet enheng erverv fast har selskaper videre;installation;;
963978197;ING F WICKSTRØM AS;36;;Elektroinstallasjon samt virksomhet innen nærliggende områder.;generic;nærliggende områder;installation;;
950739126;ING MORTEN FURE AS ELEKTROENTREPRENØREN;15;;Drive elektroinstallasjon og handel.;boilerplate;;installation, trade/retail;;
812013742;INGENIØR HANS BECKER AS;34;;Handel og instalasjonsvirksomhet.;generic;instalasjonsvirksomhet;trade/retail;;
961773490;INGENIØR IVAR PETTERSEN AS;238;;Drive elektroteknisk entreprenørvirksomhet, handel og hva dermed står i forbindelse, samt deltakelse i andre selskaper ved aksjetegning og på annen måte.;specific;aksjetegning deltakelse elektroteknisk entreprenørvirksomhet måte selskaper;trade/retail;;
916758391;INGENIØR TIDEMAND AS;12;;Arbeid med elektriske installasjoner og salg av elektriske artikler;generic;arbeid artikler;installation, trade/retail;;
913316290;INKO TEAM AS;5;;Installasjon av AV-utstyret, oppussingstjenester, byggearbeid og handel ab elektriske varer.;specific;av-utstyret byggearbeid oppussingstjenester varer;installation, trade/retail;;
830477152;INNLANDET ALARMTJENESTE AS;28;;Salg og installering av alarm og sikkerhetstjenester levert av Verisure.;specific;alarm installering levert sikkerhetstjenester verisure;security/telecom;;
924367385;INNLANDET ELEKTROTAVLER AS;14;;Tavleverksted. leverandør av elektrotavler til den profesjonelle elektro bransjen. og alt som hører til.;specific;bransjen elektrotavler leverandør profesjonelle tavleverksted;;;
929261690;INNLANDET FIBER AS;5;;Montere og legge fiberkabler på utbyggingsprosjekter, samt vedlikeholdt av eksisterende fiberanlegg.;specific;eksisterende fiberanlegg fiberkabler legge montere utbyggingsprosjekter vedlikeholdt;;;
915729010;INSELO NORGE AS;12;;Å drive virksomhet innenfor installasjon og reparasjon av husholdningsartikler og alt som står i forbindelse med de forannevnte virksomheter.;specific;forannevnte husholdningsartikler reparasjon;installation;;
959954666;INSTALLASJONSSERVICE AS;25;;Elektriker- og installasjonsvirksomhet og virksom- het som naturlig står i forbindelse med dette, herunder ved aksjetegning eller på annen måte gjøre seg interessert i andre foretagender.;specific;aksjetegning elektriker- foretagender gjøre het installasjonsvirksomhet interessert måte seg virksom-;installation;;
919811714;INSTALLATØR PER ØVERLAND AS;9;;Elektrisk installasjonsvirksomhet og hva dermed står i forbindelse.;generic;installasjonsvirksomhet;installation;;
987252235;INSTALLATØR R HANSEN AS;8;www.installator.no;Elektrisk installasjonsfirma, samt utleie av bolig og næringseiendommer.;specific;bolig installasjonsfirma næringseiendo;installation;;
875971832;INSTALLATØR STIG LIND AS;6;;Drive handel, installasjon, og reparasjon av elektriske artikler, utstyr og anlegg, samt delta i annen næringsvirksomhet, herunder deltakelse i andre selskaper.;specific;artikler delta næringsvirksomhet reparasjon utstyr;installation, trade/retail;;
997571614;INSTALLATØR WITZØ AS;7;;Næringsvirksomhet innenfor elektriske installasjoner og aktiviteter som hører naturlig til.;generic;aktiviteter næringsvirksomhet;installation;;
912590666;INSTALLATØREN FREDRIKSTAD AS;121;;EL-installasjon, herunder prosjektering, installasjon og salg av løsninger og produkter.;generic;el-installasjon prosjektering;installation;;
985885443;INSTALLATØREN OSLO AS;128;www.installatoren.as;EL-installasjon, herunder prosjektering, installasjon og salg av løsninger og produkter.;generic;el-installasjon prosjektering;installation;;
997781694;INSTALLATØRENE AS;6;;Registrert elektroinstallatør.;generic;elektroinstallatør registrert;;;
859028012;INTO ELEKTRO AS;13;intoelektro.no;Installasjonsforretning samt detaljhandel med elektriske artikler.;specific;artikler detaljhandel installasjonsforretning;installation;;
886680112;INTRATECH AS;16;www.intra-tech.no;Konsulenttjenester innenfor automatisering, data og alarm. Import, salg og service av elektronikk.;specific;alarm automatisering data elektronikk;automation/industrial, security/telecom;;
930610666;IP ELEKTRO AS;13;;Elektriske installasjoner.;boilerplate;;installation;;
916796498;IRBY ELEKTRO AS;78;;Drive innen elektrobransjen og det som hører inn under denne type virksomhet. Konsulenttjenester, samt kjøp og salg av elektromateriell.;specific;denne elektrobransjen elektromateriell inn;;;
962070612;ISELEKTRO AS;23;;Drive installasjon, servise og rådgivende virksom- het innen elektrofaget, salg av materiell og ut- styr innen samme, hva som dermed står i forbindelse med dette.;specific;elektrofaget het materiell rådgivende servise styr ut- virksom-;installation;;
931596039;ISHAVSBYEN ELEKTRO AS;18;;Elektrikertjenester.;generic;elektrikertjenester;;;
927810336;IT ELEKTRO AS;9;;Elektrisk installasjon.;boilerplate;;installation;;
923124837;ITEL AS;40;;Elektroarbeider. Installasjon innen fiberoptikk.;generic;elektroarbeider fiberoptikk;installation;;
977060834;JA-TO ELEKTRO AS;12;;Alt innen elektriske installasjoner og andre produkter/tjenester som naturlig hører sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, og kjøp og salg av aksjer eller på en annen måte gjøre seg interessert i andre foretak. I tillegg til virksomhet som omfatter sikkerhetsrelatert arbeid tilknyttet jernbane.;specific;arbeid foretak gjøre interessert jernbane måte omfatter seg sikkerhetsrelatert tillegg;installation, security/telecom;;
982699185;JAN OG JO ELEKTRO AS;8;www.jjelektro.no;Elektromontør. Kjøp og salg samt montasje av elektriske produker til anlegg og private boliger.;specific;boliger elektromontør montasje produker;;;
997374142;JANSEN ELEKTRO AS;16;;Omsetning av elektriske artikler og installasjonsvirksomhet og det som hermed står i forbindelse.;specific;artikler installasjonsvirksomhet omsetning;installation;;
960853687;JATEC AS;36;;Drive elektro-innstallasjonsvirksomhet og handel, samt hva hermed står i forbindelse.;generic;elektro-innstallasjonsvirksomhet;trade/retail;;
992714824;JB ELECTRO AS;10;www.jbelectro.no;Utleie og salg av service, montørtjenester, ingeniørtjenester, løsninger, utstyr og prosjekter innen elektro, instrument , tele, automasjon og kontrollsystemer.;specific;automasjon ingeniørtjenester instrument kontrollsystemer montørtjenester tele utstyr;automation/industrial, security/telecom;;
999027903;JB ELEKTRO AS;26;www.jbelektro.no;Kjøp og salg av varer og tjenester innenfor elektroinstallasjon og alt som naturlig forbindes med dette.;generic;forbindes varer;installation;;
859890652;JENS DAHL AS;14;;Installasjonsforretning og handel med elektriske artikler og hva som står i forbindelse med dette, herunder å delta i andre selskaper med lignende virksomhet.;generic;artikler installasjonsforretning;installation, trade/retail;;
950233486;JENSEN ELEKTRISKE AS;12;;Elektroinstallatør og salg av elektriske artikler, samt hva som hermed står i forbindelse, herunder å delta i andre selskaper med likeartet formål. Dessuten eie og drive utleie av fast eiendom.;specific;artikler dessuten eie elektroinstallatør fast likeartet;trade/retail;;
997578597;JERNBRO INDUSTRIAL SERVICES AS;75;;Produktutvikling, installasjon, service, konsulenttjenester, handel og beslektet virksomhet innen olje- og gass, prosess og annen industri og innenfor elektro og mekaniske disipliner. Selskapet kan også eie aksjer i konsernselskaper.;specific;beslektet disipliner eie gass industri konsernselskaper mekaniske olje- produktutvikling prosess;installation, automation/industrial, trade/retail;;
943481172;JEVNAKER ELEKTRISKE FORRETNING AS;7;;Handel og elektro installasjoner og hva som dermed står i forbindelse, samt å delta i andre selskaper og enhver annen virksomhet som følger hermed.;specific;delta enhver følger selskaper;installation, trade/retail;;
992090006;JM HANSEN MIDT AS;229;;Selskapet driver installasjonsvirksomhet, elektroentreprise og vvs-tjenester.;specific;elektroentreprise installasjonsvirksomhet vvs-tjenester;installation;;
995306433;JM HANSEN NORD AS;180;jmhansen.no;Selskapets virksomhet er innenfor elektrisk installasjon og det som naturlig hører under dette.;boilerplate;;installation;;
982561965;JOHANSEN ELEKTRO AS;6;www.johansen-elektro.com;Elektroteknisk konsulent og installasjons- og entreprenørforretning samt annen næring som står i sammenheng med dette.;specific;elektroteknisk enheng entreprenørforretning installasjons- næring;installation;;
919481218;JOKSTAD ELEKTRO AS;12;;Elektrisk installasjonsarbeid og andre produkter/tjenester som naturlig hører sammen med dette, herunder å delta i andre selskap med lignende virksomhet, og kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.;specific;delta foretak gjøre interessert måte seg;installation;;
927410206;JONBEKK ELEKTRO AS;8;;Elektro-installasjon og andre produkter/tjenester som naturlig hører til dette.;generic;elektro-installasjon;installation;;
989368737;JORDET  ELEKTRO AS;15;;Elektrisk installasjonsarbeid, samt derved forbunden virksomhet, herunder å drive handel og å delta i annen virksomhet.;specific;delta derved forbunden;installation, trade/retail;;
968165852;JOSTAD ELEKTRISKE AS;8;;Elektroinstallasjon samt virksomhet forbundet med dette. Selskapet kan drive kjøp og salg og ut- leie av fast eiendom.;specific;fast forbundet leie ut-;installation;;
971002700;JOSVANGER ELEKTRO AS;20;;Elektroinsatllasjon og reparasjon. Sterkstraum, svakstraum. Tele, data, alarm.;specific;alarm data elektroinsatllasjon reparasjon sterkstraum svakstraum tele;security/telecom;;
993129038;JSI INSTALLASJON AS;9;;Drive med salg og installasjon av produkter og tjenester innenfor elektrovirksomhet med tilhørende aktiviteter. Selskapet kan også delta i andre selskap innenfor samme aktivitetsområde/bransje.;specific;aktiviteter aktivitetsområde bransje delta elektrovirksomhet tilhørende;installation;;
916872860;JØLLE & KRISTENSEN AS;13;www.jkel.no;Elektrisk installasjonsarbeid i bygninger;generic;bygninger;installation;;
932911728;K-ELEKTRO AS;7;Kelektro.no;Elektrikertjenester.;generic;elektrikertjenester;;;
980373258;K. EIDEM ELEKTRO AS;21;www.eidemelektro.no;Elektrotekniske installasjoner, næringsvirksomhet i tilknytning til dette, samt deltagelse i selskap med lignene formål.;specific;deltagelse elektrotekniske lignene næringsvirksomhet;installation;;
912110117;K2 ELEKTRO AS;35;www.k2elektro.no;Elektriske installasjoner, EKOM installasjoner, byggetjenester, utleie av verktøy og maskiner, samt alt annet som naturlig hører inn under dette.;specific;byggetjenester ekom inn maskiner verktøy;installation;;
916908792;KAIKAN AS;6;;Partner i franchise-konsept, som selger og installerer alarmer til private husholdninger og næringvirksomheter, samt utfører servicer og vedlikehold på eksisterende kunders alarmanlegg.;specific;alarmanlegg alarmer eksisterende franchise-konsept husholdninger installerer kunders næringvirksomheter partner selger servicer utfører;security/telecom;;
981393082;KAMPEN INSTALLASJON AS;15;www.kampeninstallasjon.no;Elektroinstallasjon i Oslo og omland (Gruppe L). Utleie, kjøp og salg av hybler, leiligheter og campingvogner m.v. og deltagelse i andre selskaper samt annen relatert virksomhet.;specific;campingvogner deltagelse gruppe hybler leiligheter omland oslo selskaper;installation;;
935833248;KARMØY ELEKTRO AS;9;;Elektrikertjenester.;generic;elektrikertjenester;;;
924062525;KASOMO ELEKTRO AS;6;;Tilby rør-, elektro- og ventilasjonstjenester til private og offentlige kunder, samt det som naturlig står i forbindelse med dette.;specific;elektro- rør- tilby ventilasjonstjenester;;;
933585069;KB EL AS;6;;Elektrikertjenester.;generic;elektrikertjenester;;;
948625563;KB ELEKTRO AS;20;;Handel, entreprenør- og installasjonsvirksomhet og hva herved står i forbindelse, herunder ved aksje- tegning eller på annen måte gjøre seg interessert i andre foretagender.;specific;aksje- entreprenør- foretagender gjøre installasjonsvirksomhet interessert måte seg tegning;installation, trade/retail;;
913285948;KE AUTOMASJON AS;25;;Elektro, installasjonstjenester med videre.;generic;installasjonstjenester videre;installation;;
929409019;KEM MONTASJE AS;7;;Handverkertjenester til byggtekniske, elektrotekniske, VVS-tekniske installasjoner og andre produkter/tjenester som naturlig hører til dette, herunder å delta i andre selskap med lignende virksomhet.;specific;byggtekniske delta elektrotekniske handverkertjenester vvs-tekniske;installation;;
991882979;KG ELEKTRO AS;14;;Drive med arbeid relatert til elektroinstallasjoner.;generic;arbeid;installation;;
989974173;KINDBERG & KRISTIANSEN ELEKTRISKE AS;8;;Arbeider innen elektroinstallasjon.;generic;arbeider;installation;;
930462241;KINN ELEKTRO AS;11;;Reparasjon og installasjon av elektriske anlegg og salg av elektromateriell.;generic;elektromateriell reparasjon;installation;;
835477622;KINSARVIK ELEKTRO AS;6;;Elektrikertjenester.;generic;elektrikertjenester;;;
934624858;KISTEVIG AS;5;;Elektrikertjenester. Ingeniør- og prosjektledertjenester innen byggeprosjekter.;specific;byggeprosjekter elektrikertjenester ingeniør- prosjektledertjenester;;;
989057871;KJELDAL ELEKTRO AS;10;www.kjeldalelektro.no;Alt innen elektrikerarbeider, nyanlegg og reparasjoner, service- og konsulenttjenester, varehandel samt deltakelse i andre selskaper samt hva herved står i forbindelse.;specific;deltakelse elektrikerarbeider nyanlegg reparasjoner selskaper service- varehandel;;;
966228024;KJELL HANSEN ELEKTRO AS;45;;Elektrisk installasjonsvirksomhet, herunder kjøp og salg og hva dermed står i forbindelse.;generic;installasjonsvirksomhet;installation;;
971167491;KJELSÅS ELEKTRO AS;8;;Drive installasjonsvirksomhet, vedlikeholds- arbeider, handel og hva dermed står i forbindelse.;specific;arbeider installasjonsvirksomhet vedlikeholds-;installation, trade/retail;;
922213895;KL ELEKTRO AS;9;;Elektrotekniske installasjonsarbeider og service samt annet som naturlig faller inn under dette.;specific;elektrotekniske faller inn installasjonsarbeider;installation;;
934331389;KM ELEKTRO ALTA;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
998551331;KM ELEKTRO AS;5;;Salg av elektrikertjenester og -varer.;generic;elektrikertjenester varer;;;
986532188;KNURO AS;9;;Handel, utvikling, reparasjon, vedlikehold, kjøp, salg av maskiner og utstyr samt annen virksomhet som naturlig faller inn under dette ved aksjekjøp eller på annen måte.;specific;aksjekjøp faller inn maskiner måte reparasjon utstyr;trade/retail;;
955467035;KNUT HOVET INSTALLASJONAR AS;16;;Drive med elektrisk installasjon, sal av elekt- riske artiklar og anna som fell naturleg saman med dette. Likeeins kjøp, sal, leige og utleige av lokal.;specific;anna artiklar elekt- fell leige likeeins lokal naturleg riske sal saman utleige;installation;;
863786592;KNUT KNUTSEN AS;26;;Elektrisk installasjon, handel og utleie av fast eiendom.;generic;fast;installation, trade/retail;;
941578861;KOLBJØRN OLSEN AS;18;;Elektrisk installasjonsvirksomhet, salg av elektriske komponenter og hva dermed står i forbindelse, samt skal det kunne delta i andre selskaper med økonomisk formål.;specific;delta installasjonsvirksomhet komponenter kunne selskaper økonomisk;installation, trade/retail;;
923272852;KOLBOTN ELEKTRO AS;7;;Elektrisk installasjon og salg av elektriske produkter og annen relatert virksomhet. Elektromontør. Kjøp og salg samt montasje av elektriske produkter til anlegg og private boliger.;specific;boliger elektromontør montasje;installation, trade/retail;;
934312465;KOMPLETT ELEKTRO AS;12;;Elektrikertjenester.;generic;elektrikertjenester;;;
894631872;KOMPLETT ELEKTRO INSTALLASJON AS;38;www.komplettelektroinstallasjon.no;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
982752515;KONTAKT EL-INSTALLASJON AS;33;;El-teknisk installasjon.;generic;el-teknisk;installation;;
930784184;KONTROLL OG SIKKERHET AS;5;;Tjenester knyttet til sikkerhetsanlegg. Rådgiving, salg, installasjon og service på sikkerhetsanlegg og tekniske anlegg.;specific;knyttet sikkerhetsanlegg tekniske;installation, security/telecom;;
936903363;KOSTR POWERED BY DEAS AS;5;;Elektrikertjenester.;generic;elektrikertjenester;;;
922754721;KOTERAS ELEKTROCOM AS;5;;Elektriske installasjoner, salg og beslektet virksomhet.;generic;beslektet;installation;;
929200241;KR AUTOMASJON AS;7;;Automasjon og -utstyr. Elektrisk installasjonsarbeid. Rådgivende ingeniører - Automasjon. Reparasjon og vedlikehold. Fiskeoppdrett og -utstyr.;specific;automasjon fiskeoppdrett ingeniører reparasjon rådgivende utstyr;installation, automation/industrial;;
936687857;KR INSTALLASJON AS;10;;Elektrikertjenester.;generic;elektrikertjenester;;;
980114872;KRAFTLAGET RISE ELEKTRO 1 AS;42;riseelektro.no;Elektroinstallasjon, kjøp og salg av materiell og tilhørende varer.;specific;materiell tilhørende varer;installation;;
966284420;KRAGERØ ELEKTRISKE AS;28;;Handel og installasjon i elektrobransjen og alt hva dermed er forbundet.;generic;elektrobransjen forbundet;installation, trade/retail;;
999239463;KRAGERØ INSTALLASJON AS;12;www.kragerøinstallasjon.no;Installasjons- konsulent-, og handelsvirksomhet, høyspent installasjoner innenfor industri og nettselskaper, installasjon av utstyr til automatisering og prosesstyring, data/telekommunikasjon, og ENØK. Selskapet skal kunne drive annen beslektet virksomhet som kan gi økonomisk lønnsomhet. Selskapet skal legge til rette for og ivareta et godt arbeidsmiljø med mulighet for ansatte til personlig og faglig utvikling.;specific;ansatte arbeidsmiljø automatisering beslektet data enøk faglig godt handelsvirksomhet høyspent industri installasjons- ivareta konsulent- kunne legge lønnsomhet mulighet nettselskaper personlig prosesstyring rette teleko unikasjon utstyr økonomisk;installation, automation/industrial, security/telecom;;
992073616;KREATEL AS;64;;Elektroinstallasjon, levering og montering av annet teknisk utstyr. Konsulentvirksomhet.;specific;levering montering teknisk utstyr;installation;;
980489590;KRISTIANSAND ELEKTRO AS;12;www.ke-as.no;Salg og installasjon av elektrisk utstyr.;generic;utstyr;installation;;
916972571;KRISTIANSAND ENGINEERING AS;7;;Salg av konsulenttjenester innen elektro og automasjon. Selskapet vil også kunne gjøre investeringer innen samme bransje, samt generelle investeringer i aksjer og eiendom.;specific;automasjon bransje generelle gjøre kunne;automation/industrial;;
963717857;KRISTIANSEN AUTOMASJON AS;5;www.ks-automasjon.no;Tilby privat- og offentlig sektor elektrotjenester og hva hermed står i forbindelse, herunder ved aksjetegning eller på annen måte gjøre seg interessert i andre foretagender.;specific;aksjetegning elektrotjenester foretagender gjøre interessert måte offentlig privat- seg sektor tilby;;;
897365162;KRISTIANSUND ELEKTRO AS;5;www.kristiansundelektro.no;Bygg og anlegg: Elektrisk installasjonsarbeid;generic;bygg;installation;;
941163343;KRØDEREN ELEKTRO AS;226;;Handel, elektrisk installasjonsvirksomhet, konsu- lentvirksomhet, eie aksjer/andeler i andre sel- skaper, samt hva hermed står i forbindelse.;specific;eie installasjonsvirksomhet konsu- lentvirksomhet sel- skaper;installation, trade/retail;;
932146568;Kvassheim Elektro AS;18;www.kvassheim-elektro.no;Drive handel med og installasjon av elektrisk materiell og utstyr, konsulentvirksomhet, og hva hermed står i forbindelse.;generic;materiell utstyr;installation, trade/retail;;
913656628;KVASSHEIMS ELEKTRISKE FORRETNING AS;17;;Drift av elektrisk installasjonsforretning og handel, samt hva hermed måtte stå i forbindelse, herunder også deltagelse i foretagender med tilnærmet samme formål herunder også deltagelse gjennom aksjeverv.;specific;aksjeverv deltagelse foretagender gjennom installasjonsforretning måtte stå tilnærmet;installation, trade/retail;;
986581626;KVIKK INSTALLASJON AS;15;;Elektroinstallasjon og handel i denne forbindelse.;generic;denne;installation, trade/retail;;
947070622;KVINNHERAD ELEKTRO A/S;50;;Handel, produksjon, innstallasjon, entreprenør- virksomhet og det som står i forbindelse.;generic;entreprenør- innstallasjon;trade/retail;;
976605446;KVÅL EL-INSTALLASJON AS;22;;Salg av elektriske artikler og tjenester.;generic;artikler;trade/retail;;
820933362;KYST ELEKTRO AS;15;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
916977972;KYSTKRAFT ELEKTRO AS;5;;Konsulenttjenester og håndverkstjenester, innen elektro, automasjon, bygg og anlegg;specific;automasjon bygg håndverkstjenester;automation/industrial;;
990689660;KÅBULAND OG STOKKELAND ELEKTRO AS;5;;Elektroinstallasjoner.;boilerplate;;installation;;
927732777;KÅRE HAGEN & CO AS;5;;Elektrisk installasjon, konsulentvirksomhet, prosjektering og drift av fast eiendom, samt deltakelse i annen næringsvirksomhet, herunder som aksjonær eller kommandittist.;specific;aksjonær andittist deltakelse fast næringsvirksomhet prosjektering;installation;;
933713601;LAKSEVÅG ELEKTRO AS;16;;Utføre elektriske installasjonsarbeider av alle typer samt annen virksomhet som står i forbindelse med slike arbeider.;specific;arbeider installasjonsarbeider slike utføre;installation;;
980377385;LANDRO ELEKTRO AS;9;;Elektro Instalasjon og dertil hørende virksomhet.;specific;dertil hørende instalasjon;;;
937296878;LANGSET ENERGY SOLUTIONS AS;8;;Elektrikertjenester.;generic;elektrikertjenester;;;
964715378;LAUGSTOL AS;135;www.laugstol.no;Konsulent-, installasjons- og handelsvirksomhet, installasjon av utstyr til automatisering og prosesstyring samt deltakelse i virksomhet i til- knytning til disse områder.;specific;automatisering deltakelse disse handelsvirksomhet installasjons- knytning konsulent- områder prosesstyring til- utstyr;installation, automation/industrial;;
928722619;LAUGSTOL ENERGISERVICE AS;11;;Levere systemer og automasjonsløsninger til offentlige og private bygg, samt løsninger til industrien. Selskapet kan også inneha aksje- og eierposter som står naturlig i forbindelse med dette;specific;aksje- automasjonsløsninger bygg eierposter industrien inneha systemer;automation/industrial;;
879484952;LAUKAS ELEKTRISKE AS;59;;Tjenester innen elektrisk installasjonsarbeid og rørleggerarbeid.;generic;rørleggerarbeid;installation;;
934785207;LAUKAS ELEKTRISKE PROSJEKT AS;21;;Elektrikertjenester.;generic;elektrikertjenester;;;
992522526;LAVANGEN ELEKTRO AS;12;;Installasjoner i boliger og service/vedlikehold av elektriske installasjoner. Salg og montering av luft til luft varmepumper og montering/service av antenne og parabolanlegg.;specific;antenne boliger luft montering parabolanlegg varmepumper;installation, solar/energy;;
968545337;LEFDAL INSTALLASJON AS;141;;Elektrisk installasjon, handel og agentur samt diverse annen virksomhet i forbindelse med dette.;generic;agentur;installation, trade/retail;;
991437363;LEIRVIK ELEKTRO AS;7;;Salg av varer og tjenester innen elektrisk installasjonsarbeid;generic;varer;installation;;
919513845;LEITHE & CHRISTIANSEN AS;48;www.lc.no;Installasjon og servicevirksomhet, samt å delta i andre selskaper.;specific;delta selskaper servicevirksomhet;installation;;
984681755;LEITHE ELEKTRO AS;19;;Elektroinstallasjon, sterkstrøm og svakstrøm, samt deltakelse i andre selskaper med tilsvarende formål.;specific;deltakelse selskaper sterkstrøm svakstrøm;installation, security/telecom;;
982159903;LERVOLD SIKKERHET AS;19;;Installasjon og alarmmontasje.;generic;alar ontasje;installation, security/telecom;;
893552162;LESJA DOVRE ELEKTRO AS;14;;Selskapets virksomhet er å drive elektroinstallasjon samt salg av varer og tjenester innenfor denne sektoren, herunder deltakelse i andre selskaper.;specific;denne sektoren varer;installation;;
998678498;LEVEL POWER & AUTOMATION AS;41;www.levelgroup.no;Leveranse av produkter og tjenester innen elektro og automasjon for følgende markeder: Landbasert industri, maritim industri og offshore industri.;specific;automasjon følgende industri landbasert maritim markeder offshore;automation/industrial;;
925750581;LH ELEKTRO AS;8;;Elektroinstallasjon;boilerplate;;installation;;
918675329;LI 1 ELEKTRO AS;5;;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
813038692;LIEN ELEKTRO AS;11;www.lienelektro.no;Elektriske installasjoner.;boilerplate;;installation;;
911948680;LILLEHAMMER ELEKTRO AS;35;eet.as/lillehammer;Elektrisk installasjonsarbeid.;boilerplate;;installation;;
988989223;LILLESAND ELEKTRO AS;12;;Elektroinstallasjon, kjøp og salg av elektriske artikler, og alt hva her naturlig hører sammen.;generic;artikler her;installation, trade/retail;;
994411446;LILLESTRØM ELEKTRO AS;9;www.lillestromelektro.no;Elektroinstallasjon.;boilerplate;;installation;;
